id	name	type	type_id
71742	D-SPA	PRODUCT	10
71743	m-FILTER	PRODUCT	10
71744	FinalCode	PRODUCT	10
71745	Software Version Updates	CONCEPT	8
71746	Web Filtering Databases	CONCEPT	8
71748	Stationed	SECTOR	11
71749	Home Security Systems	PRODUCT	10
71750	Housework Contracting	PRODUCT	10
71751	Safety Confirmation Services	PRODUCT	10
71752	Stalker Countermeasures	PRODUCT	10
71753	Long-Term Care Services	PRODUCT	10
71754	Online Security Systems	PRODUCT	10
71755	Electronic Security Systems	PRODUCT	10
71756	Condominium Complex Security Systems	PRODUCT	10
71757	Automated Management System for ATMs	PRODUCT	10
71758	Security Systems for Supporting Schedule Management at Unmanned Stores and Other Buildings	PRODUCT	10
71760	Cloud and System Infrastructure Solutions	PRODUCT	10
71761	System Outsourcing Services	PRODUCT	10
71762	System Consulting	PRODUCT	10
71763	System Replacement Migration	PRODUCT	10
71764	Business Continuity Plan Compliant	PRODUCT	10
71765	Large Scale Data Migration	PRODUCT	10
71766	System Virtualization	PRODUCT	10
71767	Performance Operation Services	PRODUCT	10
71769	Car Sharing	SECTOR	11
71770	Parking Lot Purchase	SECTOR	11
71771	Renting of Parking and Cars	SECTOR	11
71772	Ski Resort Information and Operation Consulting	SECTOR	11
71773	Health-related Facilities Management	SECTOR	11
71774	Theme Park and Amusement Park Management	SECTOR	11
71775	Medical Device Distribution	SECTOR	11
71776	Renewable Energy Facilities Investment and Management	SECTOR	11
71778	Medical/Nursing Care	SECTOR	11
71779	DX insight	SECTOR	11
71780	Cloud Service	SECTOR	11
71782	Fitness Clubs	PRODUCT	10
71783	Swimming Schools	PRODUCT	10
71784	Tennis Schools	PRODUCT	10
71785	Golf Schools	PRODUCT	10
71786	Health Promotional Services	PRODUCT	10
71787	Rehabilitation Support Services	PRODUCT	10
71788	Store Development Support Services	PRODUCT	10
71789	Synapsology	CONCEPT	8
71790	Health Education	CONCEPT	8
71792	Personnel Recruiting Services Business	SECTOR	11
71793	DX Business	SECTOR	11
71794	Baitoru	PRODUCT	10
71795	Baitoru NEXT	PRODUCT	10
71796	Hatarako.net	PRODUCT	10
71797	Baitoru PRO	PRODUCT	10
71798	KOBOT	PRODUCT	10
71799	Interview Scheduling KOBOT	PRODUCT	10
71800	Temp Agency Kobot	PRODUCT	10
71801	Corporate Recruiting Page KOBOT	PRODUCT	10
71802	Hatarako index	PRODUCT	10
71803	Nurse de Hatarako	PRODUCT	10
71804	HR KOBOT	PRODUCT	10
71805	Patronage KOBOT	PRODUCT	10
71806	Homepage KOBOT	PRODUCT	10
71808	Truck Transportation	SECTOR	11
71809	Train Transportation	SECTOR	11
71810	Dry Logistics Services	SECTOR	11
71811	Chilled Logistics Services	SECTOR	11
71812	Frozen Logistics Services	SECTOR	11
71813	Forwarding Services	SECTOR	11
71814	Facility Relocation	SECTOR	11
71815	Third Party Logistics Services	SECTOR	11
71816	Office Facility Rentals	SECTOR	11
71817	Residential Rentals	SECTOR	11
71818	Warehouse Rentals	SECTOR	11
71820	Digital Engines	PRODUCT	10
71821	toSTORE	PRODUCT	10
71822	DX × platforms	PRODUCT	10
71823	Human Resources Support	PRODUCT	10
71824	Online Advertising Agency	PRODUCT	10
71825	Store Marketing Solution	PRODUCT	10
71826	Digital Shift Promotion	CONCEPT	8
71828	Investigator Brochure Preparation	CONCEPT	8
71829	Clinical Trial Protocol Creation	CONCEPT	8
71830	Clinical Trial Medical Institution	CONCEPT	8
71831	Investigational Drug Allocation	CONCEPT	8
71832	Clinical Trial Request/Contract	CONCEPT	8
71833	Quality Management	CONCEPT	8
71834	Statistical Analysis Work	CONCEPT	8
71836	Human Resource Services	SECTOR	11
71837	Recruiting Agencies	SECTOR	11
71838	Job Fairs	EVENT	3
71839	Placement Services	SECTOR	11
71840	Outsourcing Business	SECTOR	11
71841	Web Magazines	PRODUCT	10
71842	Career Change Websites	PRODUCT	10
71843	Women's Job Change	PRODUCT	10
71844	Direct Job Change	PRODUCT	10
71845	Job Change Agent	PRODUCT	10
71846	IT Dispatch	PRODUCT	10
71847	Job Hunting Agent	PRODUCT	10
71848	Job Hunting	PRODUCT	10
71850	Wellness & Relaxation Business	SECTOR	11
71857	FITNESS	SECTOR	11
71859	Mobile Authentication Solutions	PRODUCT	10
71860	Payment Secretary	PRODUCT	10
71861	Bus Mori!	PRODUCT	10
71862	Bus Mori! MONTA	PRODUCT	10
71864	Web-based information services	PRODUCT	10
71865	Internet-based PR and marketing support services	PRODUCT	10
71866	Administrative outsourcing services	PRODUCT	10
71867	Welfare services	PRODUCT	10
71868	Food-related research and information services	PRODUCT	10
71869	Management, planning, operation, and administration of restaurants	PRODUCT	10
71871	Disaster Prevention	SECTOR	11
71872	Soundproofing	SECTOR	11
71873	YT lock system	PRODUCT	10
71874	IQ system	PRODUCT	10
71875	Clamps	PRODUCT	10
71876	G Walk	PRODUCT	10
71877	Dimple post X	PRODUCT	10
71878	Spider panel	PRODUCT	10
71879	Standing bear	PRODUCT	10
71880	Power frame	PRODUCT	10
71881	Lift climber	PRODUCT	10
71882	AL-speeder	PRODUCT	10
71884	Smartphone app install advertising	PRODUCT	10
71885	Affiliate advertising	PRODUCT	10
71886	Cost per click services	PRODUCT	10
71887	Smartphone ad network nend	PRODUCT	10
71888	Cost per install advertising services	PRODUCT	10
71889	Agency work services	PRODUCT	10
71890	Advertising placement in media	PRODUCT	10
71891	Listing ads	PRODUCT	10
71892	Banner ads	PRODUCT	10
71893	Portal sites	PRODUCT	10
71894	Search engine optimization work	PRODUCT	10
71895	dpay-pointmall	PRODUCT	10
71896	GERA	PRODUCT	10
71898	Educational Support	SECTOR	11
71899	Public Childcare Services	SECTOR	11
71901	CRO	SECTOR	11
71902	Safety Information Management	SECTOR	11
71903	Data Management/Statistical Analysis	SECTOR	11
71904	QC and Dossier Preparation	SECTOR	11
71905	Business Revitalization	SECTOR	11
71907	Private Homes	ORG	5
71908	Funeral Services	PRODUCT	10
71909	Funeral Hall	PRODUCT	10
71910	Legal Services	PRODUCT	10
71911	Bereaved Families	PERSON	0
71912	Consultation Content	CONCEPT	8
71913	Follow-Ups	CONCEPT	8
71915	Affiliate Marketing Services	PRODUCT	10
71916	Pay-per-performance Advertising Services	PRODUCT	10
71917	Cash-back Program	PRODUCT	10
71918	CRM tool for stores	PRODUCT	10
71919	Pay-per-click Internet advertising	PRODUCT	10
71920	EC operation support tool	PRODUCT	10
71924	Herbal Liqueurs	PRODUCT	10
71926	Mineral water	PRODUCT	10
71927	Coffee drinks	PRODUCT	10
71928	Tea drinks	PRODUCT	10
71929	Carbonated drinks	PRODUCT	10
71930	Sports drinks	PRODUCT	10
71931	Food for specified health uses	PRODUCT	10
71934	Domestic Beverage Business	SECTOR	11
71935	International Beverage Business	SECTOR	11
71936	Pharmaceutical-Related Business	SECTOR	11
71938	Coffee Related Products	PRODUCT	10
71939	Plantation Business	SECTOR	11
71941	Coffee Products	PRODUCT	10
71942	Commercial Coffee	PRODUCT	10
71943	Office Coffee	PRODUCT	10
71944	Coffee Vending Machines	PRODUCT	10
71945	Industrial Coffee	PRODUCT	10
71946	Coffee Essence	PRODUCT	10
71947	Keurig	PRODUCT	10
71950	Leasing and Rental	SECTOR	11
71951	Related Businesses	SECTOR	11
71952	Chosei	GPE	1
71954	Foods for the elderly and nursing care patients	PRODUCT	10
71955	Margarines and shortenings	PRODUCT	10
71956	Processed palm oil products	PRODUCT	10
71957	Oils and fats for chocolates	PRODUCT	10
71958	Medium-chain triglycerides	PRODUCT	10
71960	Sesame Oil Products	PRODUCT	10
71961	Cooking Oil	PRODUCT	10
71962	Sesame Paste	PRODUCT	10
71963	Roasted Sesame Seed	PRODUCT	10
71964	Sesame Seed Meal	PRODUCT	10
71965	Food Service/Industrial	SECTOR	11
71966	General Households	SECTOR	11
71968	AJINOMOTO Kenko Plus	PRODUCT	10
71969	AJINOMOTO Kenko Sarara	PRODUCT	10
71970	J-OILPRO Seasoning Oils	PRODUCT	10
71971	Shortening	PRODUCT	10
71972	Oilseed Meals	PRODUCT	10
71973	Oil and Fat Processed Products	PRODUCT	10
71974	Food Production Machinery	PRODUCT	10
71976	Ginowan	GPE	1
71977	Souvenirs	PRODUCT	10
71978	Everyday Goods	PRODUCT	10
71980	Oyama	GPE	1
71981	Dispensing Products	SECTOR	11
71982	General Food Products	SECTOR	11
71983	Daily Items	SECTOR	11
71985	Reuse Business	SECTOR	11
71986	FC Business	SECTOR	11
71987	Air and manual tools	PRODUCT	10
71988	Sets and power tools	PRODUCT	10
71989	Musical instruments	PRODUCT	10
71991	Electronics Technology Trading	SECTOR	11
71992	Retail Security Products	SECTOR	11
71993	Retail Solutions	SECTOR	11
71994	Support, Maintenance, Operation and Management	SECTOR	11
71995	Tuning Solutions	SECTOR	11
71996	Shinjuku	GPE	1
71997	Cloud Computing Service	SECTOR	11
71998	Age Estimation Services	SECTOR	11
71999	Shelf Browsing Time Service	SECTOR	11
72001	Japan Business Federation	ORG/GOV	6
72003	Clothes and sundry goods	PRODUCT	10
72004	Resale Business	SECTOR	11
72005	Disposal Inventory	SECTOR	11
72006	Sample Products	SECTOR	11
72008	Campground	SECTOR	11
72009	Uniform Handles Management	SECTOR	11
72010	Lawson	PRODUCT	10
72011	BAY HOTEL	PRODUCT	10
72013	Distribution Merchandising	SECTOR	11
72014	Factory Tours	EVENT	3
72015	Meal Tours	EVENT	3
72016	Freight Handling Business	SECTOR	11
72017	Service Industry	SECTOR	11
72018	Wholesale of Food Products	SECTOR	11
72019	Wholesale of Alcoholic Beverages	SECTOR	11
72023	Kitchen Goods	PRODUCT	10
72024	Stationery and Office Supplies	PRODUCT	10
72025	Bath and Restroom Articles	PRODUCT	10
72026	Home Articles	PRODUCT	10
72027	Digital Goods	PRODUCT	10
72028	Japanese Market	SECTOR	11
72030	Smartphone Camera Modules	PRODUCT	10
72031	Household Electric Appliances	PRODUCT	10
72032	Video Equipment	PRODUCT	10
72033	OA Equipment	PRODUCT	10
72034	Super Computers	PRODUCT	10
72035	Health Care Equipment	PRODUCT	10
72036	Automotive Equipment	PRODUCT	10
72037	Housing Equipment	PRODUCT	10
72038	Infrastructure Equipment	PRODUCT	10
72039	Toys and Hobbies	PRODUCT	10
72041	Import/Export	SECTOR	11
72042	Pet Accessories	PRODUCT	10
72043	Pet Styling	PRODUCT	10
72044	Pet Hotels	PRODUCT	10
72046	Energy & Solutions Business	SECTOR	11
72047	Engineering & Maintenance Business	SECTOR	11
72048	Car Life Support Business	SECTOR	11
72049	Animal Health Care Business	SECTOR	11
72050	Property Business	SECTOR	11
72051	Transportation of Gas and Petroleum	SECTOR	11
72052	Delivery Services for Private Homes	SECTOR	11
72053	Social Infrastructure Facilities	SECTOR	11
72054	Infrastructure Maintenance Services	SECTOR	11
72055	System Development Business	SECTOR	11
72056	House Development	SECTOR	11
72057	Automobile Dealerships	SECTOR	11
72058	Automobile Inspection and Maintenance Services	SECTOR	11
72059	Pet Pharmaceuticals	SECTOR	11
72061	Hair Items	SECTOR	11
72062	Glasses and Eyewear Supplies	SECTOR	11
72063	Bags/Pouches/Wallets	SECTOR	11
72064	Apparel Miscellaneous Goods	SECTOR	11
72065	Shoe Items	SECTOR	11
72066	Rain Gears	SECTOR	11
72067	Characters	SECTOR	11
72069	Memory semiconductors	PRODUCT	10
72070	Flash memory	PRODUCT	10
72071	Solid-state drive	PRODUCT	10
72072	Multi-chip package products	PRODUCT	10
72073	System LSI semiconductors	PRODUCT	10
72074	System on a chip	PRODUCT	10
72075	Application specific integrated circuits	PRODUCT	10
72076	Display drive ICs	PRODUCT	10
72077	CMOS image sensors	PRODUCT	10
72078	Liquid crystal displays	PRODUCT	10
72079	Light emitting diodes	PRODUCT	10
72080	Organic light emitting diodes	PRODUCT	10
72081	Multi-layered ceramic capacitors	PRODUCT	10
72083	Child-rearing support facilities	SECTOR	11
72084	Nursery schools	ORG	5
72085	After-school clubs	ORG	5
72086	Children's centers	ORG	5
72087	English programs	PRODUCT	10
72088	Gymnastics programs	PRODUCT	10
72089	Rhythmic programs	PRODUCT	10
72090	Dance programs	PRODUCT	10
72091	Early childhood learning programs	PRODUCT	10
72092	Meals for child-rearing support facilities	PRODUCT	10
72093	Advisory services regarding meals	CONCEPT	8
72094	Training and research on childcare and child development	CONCEPT	8
72095	Childcare-related products	PRODUCT	10
72099	Japanese conglomerate	ORG	5
72101	Computer Networks	SECTOR	11
72102	Security Applications	PRODUCT	10
72103	Peripheral LSIs	PRODUCT	10
72104	Image Processors	PRODUCT	10
72105	Telecom Applications	PRODUCT	10
72106	Wireless ICs	PRODUCT	10
72107	Sensor ICs	PRODUCT	10
72108	AD/DA	PRODUCT	10
72109	Analog ICs/Power Supply ICs	PRODUCT	10
72110	Inductors/Discrete Devices	PRODUCT	10
72111	Telecom/Network Applications	PRODUCT	10
72112	RF/Microwave Applications	PRODUCT	10
72114	Weddings	SECTOR	11
72117	Pachinko/Pachislot Machines	PRODUCT	10
72118	Software for PS Machines	PRODUCT	10
72119	Fitness Gyms	SECTOR	11
72120	Computer Graphics	PRODUCT	10
72121	Movie/TV	PRODUCT	10
72122	Character Goods	PRODUCT	10
72123	Real Estate Assets	SECTOR	11
72126	Wholesale of General Food Products	SECTOR	11
72127	Kurashiki, Japan	GPE	1
72129	Medical Examination Records	PRODUCT	10
72130	Medical Malls	PRODUCT	10
72131	Medical IT Solutions	PRODUCT	10
72132	Temporary Help and Employment Placement Services	PRODUCT	10
72134	Grilled Meat	PRODUCT	10
72135	Chinese Food Sauces	PRODUCT	10
72136	Petit and Seasonings	PRODUCT	10
72137	Hot Pot and Vegetable Seasonings	PRODUCT	10
72138	Curry and Stew Related Products	PRODUCT	10
72139	Korean Menu Seasonings	PRODUCT	10
72141	Refrigerated Warehouse	SECTOR	11
72142	Beef	PRODUCT	10
72143	Potatoes	PRODUCT	10
72144	Onions	PRODUCT	10
72145	Pumpkins	PRODUCT	10
72146	Logistics Outsourcing	SECTOR	11
72148	Frozen Food	PRODUCT	10
72149	Co-op	SECTOR	11
72150	Mass Retailers	SECTOR	11
72152	Ochazuke	PRODUCT	10
72153	Fried Rice Mixes	PRODUCT	10
72154	Furikake	PRODUCT	10
72155	Osuimono	PRODUCT	10
72156	Asia Furikake	PRODUCT	10
72157	Sushi Seasonings	PRODUCT	10
72158	Sushi Toppings	PRODUCT	10
72161	Fish-paste products	PRODUCT	10
72162	Maitake mushrooms	PRODUCT	10
72163	Niigata	GPE	1
72165	Kombu Products	PRODUCT	10
72166	Bean Products	PRODUCT	10
72167	Yogurt Products	PRODUCT	10
72169	Delicatessen products	PRODUCT	10
72170	Kobe Croquettes	PRODUCT	10
72171	Vegeteria	PRODUCT	10
72172	Itohan	PRODUCT	10
72173	Yugo	PRODUCT	10
72174	Green gourmet	PRODUCT	10
72176	Delicatessen	PRODUCT	10
72177	Egg Products	PRODUCT	10
72181	Food Production Business	SECTOR	11
72182	Food Materials Business	SECTOR	11
72183	Food Plant and Equipment, Design and Development Business	SECTOR	11
72184	Cooked Rice Products	PRODUCT	10
72185	Bento Meal Boxes	PRODUCT	10
72186	Onigiri Rice Balls	PRODUCT	10
72187	Chilled Bento Meal Boxes	PRODUCT	10
72188	Bread Products	PRODUCT	10
72189	Side Dishes and Noodles	PRODUCT	10
72190	Chilled Japanese Sweets	PRODUCT	10
72192	Snack Products	PRODUCT	10
72193	Fishery	PRODUCT	10
72194	Fried Food	PRODUCT	10
72195	Material Confectionery	PRODUCT	10
72196	Cold Snacks	PRODUCT	10
72198	Microalgae	PRODUCT	10
72199	Biofuel Technology	CONCEPT	8
72200	Environmental Technology	CONCEPT	8
72201	Euglena	PRODUCT	10
72202	Chlorella	PRODUCT	10
72203	Midori Koji	PRODUCT	10
72204	Organic Fertilizer	PRODUCT	10
72205	Genome Analysis Services	CONCEPT	8
72207	Undergarments	PRODUCT	10
72208	Hosiery products	PRODUCT	10
72209	Aprons	PRODUCT	10
72210	Relaxing garments	PRODUCT	10
72211	Functional fibers	PRODUCT	10
72212	Frandol	PRODUCT	10
72213	Frandol Tape	PRODUCT	10
72214	Fire pump trucks	PRODUCT	10
72215	Firefighting equipment and vehicles	PRODUCT	10
72216	Commercial facilities management	SECTOR	11
72217	Company-owned lands management	SECTOR	11
72218	Crossbreeding honeybees	SECTOR	11
72219	Production and sales of domestic honey	SECTOR	11
72221	Functional solutions	SECTOR	11
72222	Lifestyle creations	SECTOR	11
72223	Plastic films	PRODUCT	10
72224	Equipment for packaging	PRODUCT	10
72225	Equipment for film wrapping	PRODUCT	10
72226	Post-press of printing	PRODUCT	10
72227	Pharmaceuticals and cosmetics	PRODUCT	10
72228	Dairy, beverage, and food products	PRODUCT	10
72229	Innerwear	PRODUCT	10
72230	Legwear	PRODUCT	10
72231	Home casual wear products	PRODUCT	10
72232	Threads and accessories	PRODUCT	10
72234	Machinery Equipment	SECTOR	11
72235	Building Hardware	SECTOR	11
72236	Men Apparel	SECTOR	11
72239	Sports Shoes	SECTOR	11
72240	Training and Fitness	SECTOR	11
72241	Rackets for Tennis	SECTOR	11
72242	Baseball	SECTOR	11
72243	Soccer	SECTOR	11
72244	Outdoor Wear	SECTOR	11
72245	Camping and Trekking	SECTOR	11
72247	Business Process Outsourcing Contracting Businesses	SECTOR	11
72248	Clinical Trial Support Services	SECTOR	11
72249	Statistical Analysis	SECTOR	11
72250	Conference Papers	SECTOR	11
72251	Books and Magazines	SECTOR	11
72252	Medical Professionals	SECTOR	11
72253	Patients	SECTOR	11
72255	Electronic and Advanced Materials	SECTOR	11
72256	Aluminum and Copper Products	SECTOR	11
72257	Equipment and Materials	SECTOR	11
72258	Industrial Machinery Industry	SECTOR	11
72260	Gyomu Super Stores	PRODUCT	10
72261	Kobe Cook World Buffet	PRODUCT	10
72262	Premium Karubi	PRODUCT	10
72263	CHISOUNA	PRODUCT	10
72264	Renewable Energy Power Plants	SECTOR	11
72265	Woody Biomass Power Plants	PRODUCT	10
72267	Audiovisual products	PRODUCT	10
72268	Web services	SECTOR	11
72269	Mobile phone sales agency	SECTOR	11
72270	Real estate and management	SECTOR	11
72271	Advertising agency	SECTOR	11
72272	Cable television	SECTOR	11
72273	BS digital broadcasting	SECTOR	11
72274	General cargo transportation/warehousing	SECTOR	11
72275	Joint financial	SECTOR	11
72276	Golf course operation	SECTOR	11
72277	Information processing services	SECTOR	11
72279	Security Equipment	PRODUCT	10
72280	Peripheral Computer Equipment	PRODUCT	10
72281	Card and Office Equipment	PRODUCT	10
72282	Security Equipment for Banks	PRODUCT	10
72283	Security Equipment for Governmental Facilities	PRODUCT	10
72284	Security Equipment for Shopping Districts	PRODUCT	10
72285	Security Equipment for Retail Shops	PRODUCT	10
72286	Security Equipment for Condominiums	PRODUCT	10
72287	Card Issuing Systems	PRODUCT	10
72288	Magnetic Card Readers	PRODUCT	10
72289	Cards with Embedded IC Chips	PRODUCT	10
72290	CAD Software for Steel Structures	PRODUCT	10
72291	Cutting Plotters	PRODUCT	10
72292	Label Processing Systems	PRODUCT	10
72293	Measurement Devices	PRODUCT	10
72295	Arrhythmia-related products	PRODUCT	10
72296	Ischemia-related products	PRODUCT	10
72297	EPS Trainer	PRODUCT	10
72298	Wonder Belt products	PRODUCT	10
72299	Medical Computers	PRODUCT	10
72300	Medical Consulting	SECTOR	11
72301	Medical Publishing	SECTOR	11
72302	Second Hand Goods	PRODUCT	10
72304	Japan Food Service Association	ORG	5
72305	Food Service Sector	SECTOR	11
72307	Cafes and Restaurants	SECTOR	11
72308	Bakery Shops	SECTOR	11
72309	Coffee Machines	PRODUCT	10
72310	Sauces and Dressing Products	PRODUCT	10
72311	Natural Food Stores	SECTOR	11
72315	Reuse Stores	SECTOR	11
72316	Online Reuse Items	SECTOR	11
72317	Fashion Rental Services	SECTOR	11
72318	Treasure Factory Moving Services	SECTOR	11
72319	Reuse Products	PRODUCT	10
72321	Franchise chain business	SECTOR	11
72322	Yakiniku	PRODUCT	10
72323	Shabu-shabu	PRODUCT	10
72325	Abrasives Business	SECTOR	11
72326	Chemical Products Business	SECTOR	11
72327	Household Clothing Business	SECTOR	11
72328	POLYPAS polishing pads	PRODUCT	10
72329	Organic synthesis intermediates	PRODUCT	10
72330	Spun yarns	PRODUCT	10
72331	Knitted fabrics	PRODUCT	10
72333	Sewn Products	PRODUCT	10
72334	Flame-Retardant Material	PRODUCT	10
72335	Anti-Static Fabric	PRODUCT	10
72336	Insulated Clothing	PRODUCT	10
72338	Processed Yarns	PRODUCT	10
72339	Woven Fabrics and Products	PRODUCT	10
72340	Knitted Fabrics and Products	PRODUCT	10
72341	Bedding Fabrics and Products	PRODUCT	10
72342	Industrial Adhesive Agents	PRODUCT	10
72344	Related Operations	CONCEPT	8
72346	Incorporated in 2015	CONCEPT	8
72348	Drug Store	SECTOR	11
72349	Functional Training Day Service Centers	SECTOR	11
72350	Cleaning Work	SECTOR	11
72351	Administrative Assistance Work	SECTOR	11
72353	Agrochemical Wholesale	SECTOR	11
72354	Veterinary Drug Wholesale	SECTOR	11
72355	Pharmacy Consulting	SECTOR	11
72356	Setagaya	GPE	1
72358	Plant Business	SECTOR	11
72359	Industry/Equipment	SECTOR	11
72360	Electric Control	PRODUCT	10
72361	Power Generation and Supply Equipment	PRODUCT	10
72362	Production Control Systems	PRODUCT	10
72363	Power Receiving and Distribution Equipment	PRODUCT	10
72364	Electrical Instrumentation	PRODUCT	10
72365	Green Products for Energy Saving	PRODUCT	10
72367	LSI Design	PRODUCT	10
72368	Contracted Reliability Test Services	PRODUCT	10
72369	Power Consulting Services	PRODUCT	10
72370	Mounting of Electronic Components	PRODUCT	10
72371	Mounting of Electronic Modules	PRODUCT	10
72372	Mounting of Other Electronic Devices	PRODUCT	10
72374	Library Management Services	CONCEPT	8
72376	Wood Building Materials	PRODUCT	10
72377	Eco-friendly products	PRODUCT	10
72378	Household Products	PRODUCT	10
72379	Civil Engineering Work	SECTOR	11
72380	Structure Inspection Activities	SECTOR	11
72382	Piped Natural Gas	PRODUCT	10
72383	High-Pressure Gases	PRODUCT	10
72384	Mobile Phone Communications Services	PRODUCT	10
72385	Mobile Shops	ORG	5
72386	Co-Location	PRODUCT	10
72388	Unico	PRODUCT	10
72389	Unico Loom	PRODUCT	10
72391	Sales Business	SECTOR	11
72392	Production and Distribution Business	SECTOR	11
72393	Food and Beverage Business	SECTOR	11
72394	Local Chicken	PRODUCT	10
72395	Local Fish	PRODUCT	10
72396	Local Fruits	PRODUCT	10
72397	Local Vegetables	PRODUCT	10
72399	Green Technology	SECTOR	11
72400	Waxes	SECTOR	11
72401	Silane Coupling Agents	SECTOR	11
72402	Specialty Methacrylates	SECTOR	11
72404	Liquor Sales Business	SECTOR	11
72405	Food Service Business	SECTOR	11
72406	Mail-Order Business	SECTOR	11
72409	Percutaneous Transluminal Coronary Angioplasty Balloon Catheters	PRODUCT	10
72410	Drug-Eluting Stents	PRODUCT	10
72411	Intravascular Ultrasound Catheters	PRODUCT	10
72412	Pacemakers	PRODUCT	10
72413	Implantable Cardioverter Defibrillators	PRODUCT	10
72414	Cardiac Resynchronization Therapy Defibrillators	PRODUCT	10
72415	Ablation Catheters	PRODUCT	10
72416	Stent Grafts	PRODUCT	10
72417	Transcatheter Heart Valves	PRODUCT	10
72418	Mechanical Heart Valves	PRODUCT	10
72419	Peripheral Vascular Stents	PRODUCT	10
72421	Used Car Purchase	SECTOR	11
72422	Car Coating Business	SECTOR	11
72424	Home Improvement Retail Business	SECTOR	11
72425	Plumbing Supplies	SECTOR	11
72426	Machinery Repair Services	SECTOR	11
72427	Wallpapers	PRODUCT	10
72428	Carpets and Curtains	PRODUCT	10
72429	Flower	PRODUCT	10
72430	Storage Goods	PRODUCT	10
72431	Drinks and Liquor	PRODUCT	10
72433	Food Services	SECTOR	11
72434	Franchise Operation	SECTOR	11
72435	Yakiniku Buffet Restaurants	PRODUCT	10
72436	Family Restaurants	PRODUCT	10
72437	Café	PRODUCT	10
72438	Office Catering	PRODUCT	10
72439	Food Court Business	PRODUCT	10
72440	Restaurant Development	SECTOR	11
72441	Japanese Cuisine	SECTOR	11
72442	Western Cuisine	SECTOR	11
72443	Chinese Cuisine	SECTOR	11
72444	Gusto	PRODUCT	10
72445	Bamiyan	PRODUCT	10
72447	Textile & Clothing Materials	SECTOR	11
72448	Industrial Machinery & Materials	SECTOR	11
72449	Human & Future Development	SECTOR	11
72450	Consumer Goods & Services	SECTOR	11
72451	Knitting wool for fabric/knitting	PRODUCT	10
72452	Uniform-related materials and products	PRODUCT	10
72453	Turnout suits for community fire brigades / fire-defense headquarters	PRODUCT	10
72454	Wool	PRODUCT	10
72455	Chemical synthetic fibers	PRODUCT	10
72456	Twine/felt/non-woven fabrics	PRODUCT	10
72458	Uniform	SECTOR	11
72459	Textile Fabric	SECTOR	11
72460	Knit ODM	SECTOR	11
72461	Chinese Materials	SECTOR	11
72462	Synthetic Fiber	SECTOR	11
72465	Microbubble Cleaning Machines	PRODUCT	10
72466	Antivirus Devices	PRODUCT	10
72467	Driving School Business	SECTOR	11
72468	Inspection and Repair Services	SECTOR	11
72470	Shopping Center Stores	SECTOR	11
72477	Leisure Service	SECTOR	11
72478	Tourist Consulting	SECTOR	11
72480	Subleasing	SECTOR	11
72481	Fund Fee	SECTOR	11
72482	Real Estate Planning	SECTOR	11
72485	Sale of Condominiums	PRODUCT	10
72486	Management and Operation	PRODUCT	10
72487	Real Estate Business in Japan	SECTOR	11
72488	Real Estate Business in Osaka	GPE	1
72491	Rental Housing Management	SECTOR	11
72492	Bulk Leasing Business	SECTOR	11
72493	Real Estate Fund	SECTOR	11
72494	Rental Real Estate Management	SECTOR	11
72495	Rental Real Estate Renovation	SECTOR	11
72496	Corporate Tenants	SECTOR	11
72498	Musashino	GPE	1
72499	Limited Property Rights	CONCEPT	8
72500	Leasehold Land	PRODUCT	10
72501	Properties with Existing Residence	PRODUCT	10
72503	Condominium Management	SECTOR	11
72504	Office Rental	SECTOR	11
72505	Commercial Facilities Rental	SECTOR	11
72508	CCRC	SECTOR	11
72509	Condominium Management and Related Services	SECTOR	11
72510	Real Estate Sales Agency/Brokerage Services	PRODUCT	10
72511	Real Estate Investment and Finance Businesses	SECTOR	11
72512	Headquarters in Tokyo, Japan	GPE	1
72514	Disaster Prevention Products	PRODUCT	10
72515	Fire Hoses	PRODUCT	10
72516	Fire-fighting Systems	PRODUCT	10
72517	Rescue and Special Purpose Vehicles	PRODUCT	10
72518	Rescue and Search Equipment	PRODUCT	10
72519	Anti-CBRNE Terrorism and HazMat Equipment	PRODUCT	10
72520	Firefighting and Specialized Protective Clothing Products	PRODUCT	10
72521	Industrial Rubber Goods	PRODUCT	10
72522	Tents	PRODUCT	10
72523	Linen Yarns and Fabrics	PRODUCT	10
72525	Online E-commerce Website	SECTOR	11
72526	Book review community site	SECTOR	11
72527	Employment of persons with disabilities	SECTOR	11
72528	BOOKOFF branded stores	PRODUCT	10
72529	Used goods	PRODUCT	10
72530	Baby goods	PRODUCT	10
72531	Everyday household items	PRODUCT	10
72532	Cards	PRODUCT	10
72533	Used mobile phones	PRODUCT	10
72535	LCDs	PRODUCT	10
72536	Electronics components	PRODUCT	10
72537	Amusement industry	SECTOR	11
72538	Industrial industry	SECTOR	11
72539	Consumer industry	SECTOR	11
72540	Communication equipment industry	SECTOR	11
72541	Car electronics industry	SECTOR	11
72543	Cycle Base Asahi	PRODUCT	10
72544	Asahi Gangu	ORG	5
72546	Pharmaceutical Manufacturing and Sales	SECTOR	11
72547	Medical Staff Dispatching and Referral Business	SECTOR	11
72548	Temporary Staffing Services for Pharmacist	SECTOR	11
72549	Employment Services for Physicians and Registered Sales Personnel	SECTOR	11
72550	Studies and Research Services for Pharmaceutical Companies and Organizations	SECTOR	11
